longest_run,flag_longstring,duration_sec,normative_sec,flag_speeder,completion_rate,flag_low_completion,attn_fails,qc_score
25.0,1.0,17.434247564296687,120.0,1.0,1.0,0.0,0.0,0.5
23.0,1.0,17.053657373771035,120.0,1.0,1.0,0.0,0.0,0.5
21.0,1.0,17.023802628511245,120.0,1.0,1.0,0.0,0.0,0.5
16.0,1.0,17.000916748470132,120.0,1.0,1.0,0.0,0.0,0.5
15.0,1.0,17.827129285743638,120.0,1.0,1.0,0.0,0.0,0.5
14.0,1.0,17.467911519559365,120.0,1.0,1.0,0.0,0.0,0.5
3.0,0.0,19.46950024794496,120.0,1.0,1.0,0.0,0.0,0.75
4.0,0.0,29.130712947513533,120.0,1.0,1.0,0.0,0.0,0.75
19.0,1.0,16.540473410239624,120.0,1.0,1.0,0.0,0.0,0.5
6.0,0.0,17.293073016546483,120.0,1.0,1.0,0.0,0.0,0.75
5.0,0.0,18.338604478697064,120.0,1.0,1.0,0.0,0.0,0.75
3.0,0.0,16.923922905386807,120.0,1.0,1.0,0.0,0.0,0.75
26.0,1.0,15.067103313007074,120.0,1.0,1.0,0.0,0.0,0.5
14.0,1.0,16.13911892171394,120.0,1.0,1.0,0.0,0.0,0.5
4.0,0.0,17.906667680866835,120.0,1.0,1.0,0.0,0.0,0.75
32.0,1.0,17.3633957989176,120.0,1.0,1.0,0.0,0.0,0.5
15.0,1.0,17.699042322691582,120.0,1.0,1.0,0.0,0.0,0.5
21.0,1.0,15.212195906762558,120.0,1.0,1.0,0.0,0.0,0.5
18.0,1.0,16.45961579489851,120.0,1.0,1.0,0.0,0.0,0.5
14.0,1.0,18.853244748659737,120.0,1.0,1.0,0.0,0.0,0.5
19.0,1.0,16.96572895914185,120.0,1.0,1.0,0.0,0.0,0.5
22.0,1.0,16.365353540038175,120.0,1.0,1.0,0.0,0.0,0.5
16.0,1.0,17.41223323000963,120.0,1.0,1.0,0.0,0.0,0.5
3.0,0.0,17.35795848010227,120.0,1.0,1.0,0.0,0.0,0.75
3.0,0.0,15.327268544489948,120.0,1.0,1.0,0.0,0.0,0.75
18.0,1.0,14.95096688201228,120.0,1.0,1.0,0.0,0.0,0.5
16.0,1.0,17.505925735804677,120.0,1.0,1.0,0.0,0.0,0.5
3.0,0.0,17.129205054491994,120.0,1.0,1.0,0.0,0.0,0.75
3.0,0.0,16.924052654773867,120.0,1.0,1.0,0.0,0.0,0.75
18.0,1.0,16.046665967675725,120.0,1.0,1.0,0.0,0.0,0.5
4.0,0.0,17.88437940696913,120.0,1.0,1.0,0.0,0.0,0.75
13.0,1.0,14.742971644554384,120.0,1.0,1.0,0.0,0.0,0.5
4.0,0.0,18.10353733897173,120.0,1.0,1.0,0.0,0.0,0.75
26.0,1.0,14.498436218263624,120.0,1.0,1.0,0.0,0.0,0.5
18.0,1.0,17.78799642320466,120.0,1.0,1.0,0.0,0.0,0.5
3.0,0.0,17.431315068322167,120.0,1.0,1.0,0.0,0.0,0.75
30.0,1.0,17.44504960207221,120.0,1.0,1.0,0.0,0.0,0.5
17.0,1.0,16.20786638986377,120.0,1.0,1.0,0.0,0.0,0.5
14.0,1.0,17.64489108467058,120.0,1.0,1.0,0.0,0.0,0.5
3.0,0.0,27.72768270071773,120.0,1.0,1.0,0.0,0.0,0.75
26.0,1.0,17.355803784780143,120.0,1.0,1.0,0.0,0.0,0.5
3.0,0.0,18.1139624735538,120.0,1.0,1.0,0.0,0.0,0.75
5.0,0.0,24.15984093145704,120.0,1.0,1.0,0.0,0.0,0.75
4.0,0.0,17.971505447112033,120.0,1.0,1.0,0.0,0.0,0.75
17.0,1.0,17.383750749984742,120.0,1.0,1.0,0.0,0.0,0.5
4.0,0.0,16.436068534190767,120.0,1.0,1.0,0.0,0.0,0.75
19.0,1.0,16.114816325312084,120.0,1.0,1.0,0.0,0.0,0.5
2.0,0.0,18.81925822651422,120.0,1.0,1.0,0.0,0.0,0.75
3.0,0.0,15.222487292563567,120.0,1.0,1.0,0.0,0.0,0.75
4.0,0.0,16.504393746327025,120.0,1.0,1.0,0.0,0.0,0.75
3.0,0.0,19.464551993043635,120.0,1.0,1.0,0.0,0.0,0.75
15.0,1.0,16.825529150025304,120.0,1.0,1.0,0.0,0.0,0.5
22.0,1.0,18.34348395264436,120.0,1.0,1.0,0.0,0.0,0.5
3.0,0.0,17.78091727813323,120.0,1.0,1.0,0.0,0.0,0.75
4.0,0.0,18.140836296072155,120.0,1.0,1.0,0.0,0.0,0.75
4.0,0.0,25.898667401881298,120.0,1.0,1.0,0.0,0.0,0.75
3.0,0.0,15.568856725055191,120.0,1.0,1.0,0.0,0.0,0.75
4.0,0.0,17.461413271989652,120.0,1.0,1.0,0.0,0.0,0.75
19.0,1.0,18.48256669782729,120.0,1.0,1.0,0.0,0.0,0.5
4.0,0.0,15.780869783747558,120.0,1.0,1.0,0.0,0.0,0.75
3.0,0.0,16.689710582879606,120.0,1.0,1.0,0.0,0.0,0.75
5.0,0.0,16.92360344984142,120.0,1.0,1.0,0.0,0.0,0.75
3.0,0.0,16.88990310609032,120.0,1.0,1.0,0.0,0.0,0.75
37.0,1.0,16.495620295938387,120.0,1.0,1.0,0.0,0.0,0.5
4.0,0.0,26.063617132848144,120.0,1.0,1.0,0.0,0.0,0.75
11.0,1.0,16.36590088590206,120.0,1.0,1.0,0.0,0.0,0.5
26.0,1.0,17.044524093657433,120.0,1.0,1.0,0.0,0.0,0.5
25.0,1.0,17.10544028140251,120.0,1.0,1.0,0.0,0.0,0.5
37.0,1.0,16.185494854566663,120.0,1.0,1.0,0.0,0.0,0.5
3.0,0.0,18.79097646839146,120.0,1.0,1.0,0.0,0.0,0.75
4.0,0.0,18.06552132256965,120.0,1.0,1.0,0.0,0.0,0.75
3.0,0.0,16.913675805500187,120.0,1.0,1.0,0.0,0.0,0.75
11.0,1.0,16.58061991303215,120.0,1.0,1.0,0.0,0.0,0.5
14.0,1.0,15.365523902836683,120.0,1.0,1.0,0.0,0.0,0.5
5.0,0.0,20.764265283395908,120.0,1.0,1.0,0.0,0.0,0.75
4.0,0.0,27.74144689501133,120.0,1.0,1.0,0.0,0.0,0.75
4.0,0.0,17.96388500808882,120.0,1.0,1.0,0.0,0.0,0.75
3.0,0.0,24.34401605524677,120.0,1.0,1.0,0.0,0.0,0.75
3.0,0.0,16.649375573511442,120.0,1.0,1.0,0.0,0.0,0.75
16.0,1.0,17.67349098985391,120.0,1.0,1.0,0.0,0.0,0.5
18.0,1.0,16.92057940450152,120.0,1.0,1.0,0.0,0.0,0.5
24.0,1.0,16.221725446048907,120.0,1.0,1.0,0.0,0.0,0.5
4.0,0.0,18.04963713558729,120.0,1.0,1.0,0.0,0.0,0.75
16.0,1.0,16.263754826939074,120.0,1.0,1.0,0.0,0.0,0.5
4.0,0.0,15.65145145591718,120.0,1.0,1.0,0.0,0.0,0.75
12.0,1.0,15.60509597807094,120.0,1.0,1.0,0.0,0.0,0.5
24.0,1.0,16.52248688731784,120.0,1.0,1.0,0.0,0.0,0.5
14.0,1.0,15.14685387824436,120.0,1.0,1.0,0.0,0.0,0.5
16.0,1.0,15.61900618491676,120.0,1.0,1.0,0.0,0.0,0.5
21.0,1.0,17.34545053867704,120.0,1.0,1.0,0.0,0.0,0.5
17.0,1.0,16.883316389001173,120.0,1.0,1.0,0.0,0.0,0.5
19.0,1.0,17.158130162266843,120.0,1.0,1.0,0.0,0.0,0.5
4.0,0.0,18.47718349433136,120.0,1.0,1.0,0.0,0.0,0.75
13.0,1.0,18.18247584105916,120.0,1.0,1.0,0.0,0.0,0.5
3.0,0.0,16.441786736231787,120.0,1.0,1.0,0.0,0.0,0.75
13.0,1.0,17.16806664758791,120.0,1.0,1.0,0.0,0.0,0.5
37.0,1.0,16.98416982868608,120.0,1.0,1.0,0.0,0.0,0.5
20.0,1.0,17.465276706338155,120.0,1.0,1.0,0.0,0.0,0.5
21.0,1.0,16.26986730355852,120.0,1.0,1.0,0.0,0.0,0.5
18.0,1.0,17.759816873574103,120.0,1.0,1.0,0.0,0.0,0.5
8.0,0.0,15.31710553831696,120.0,1.0,1.0,0.0,0.0,0.75
4.0,0.0,17.362978072757585,120.0,1.0,1.0,0.0,0.0,0.75
15.0,1.0,21.746510063236222,120.0,1.0,1.0,0.0,0.0,0.5
28.0,1.0,17.536765629875696,120.0,1.0,1.0,0.0,0.0,0.5
16.0,1.0,16.851475818120566,120.0,1.0,1.0,0.0,0.0,0.5
3.0,0.0,16.451141730190457,120.0,1.0,1.0,0.0,0.0,0.75
17.0,1.0,15.84066380400085,120.0,1.0,1.0,0.0,0.0,0.5
5.0,0.0,30.158324908214176,120.0,1.0,1.0,0.0,0.0,0.75
19.0,1.0,18.674991826903398,120.0,1.0,1.0,0.0,0.0,0.5
4.0,0.0,14.942923565423811,120.0,1.0,1.0,0.0,0.0,0.75
15.0,1.0,15.5327242851147,120.0,1.0,1.0,0.0,0.0,0.5
3.0,0.0,16.36776649595513,120.0,1.0,1.0,0.0,0.0,0.75
28.0,1.0,16.04870770907541,120.0,1.0,1.0,0.0,0.0,0.5
14.0,1.0,16.50122580071195,120.0,1.0,1.0,0.0,0.0,0.5
6.0,0.0,15.727477128729891,120.0,1.0,1.0,0.0,0.0,0.75
3.0,0.0,18.75503577397553,120.0,1.0,1.0,0.0,0.0,0.75
24.0,1.0,16.24729834244351,120.0,1.0,1.0,0.0,0.0,0.5
3.0,0.0,16.569456083175204,120.0,1.0,1.0,0.0,0.0,0.75
23.0,1.0,18.94640340068755,120.0,1.0,1.0,0.0,0.0,0.5
3.0,0.0,17.3357962374825,120.0,1.0,1.0,0.0,0.0,0.75
17.0,1.0,17.450274489612724,120.0,1.0,1.0,0.0,0.0,0.5
38.0,1.0,17.266581826626364,120.0,1.0,1.0,0.0,0.0,0.5
23.0,1.0,15.485548284261638,120.0,1.0,1.0,0.0,0.0,0.5
3.0,0.0,16.213730681255452,120.0,1.0,1.0,0.0,0.0,0.75
4.0,0.0,16.777334800146683,120.0,1.0,1.0,0.0,0.0,0.75
21.0,1.0,17.05090992373886,120.0,1.0,1.0,0.0,0.0,0.5
3.0,0.0,16.115391383186477,120.0,1.0,1.0,0.0,0.0,0.75
16.0,1.0,16.936185061993662,120.0,1.0,1.0,0.0,0.0,0.5
3.0,0.0,14.90338681715408,120.0,1.0,1.0,0.0,0.0,0.75
4.0,0.0,17.763734954527568,120.0,1.0,1.0,0.0,0.0,0.75
14.0,1.0,19.02816750089856,120.0,1.0,1.0,0.0,0.0,0.5
4.0,0.0,16.442812095919916,120.0,1.0,1.0,0.0,0.0,0.75
4.0,0.0,16.275496894688633,120.0,1.0,1.0,0.0,0.0,0.75
3.0,0.0,17.48837447634041,120.0,1.0,1.0,0.0,0.0,0.75
4.0,0.0,16.851222968552303,120.0,1.0,1.0,0.0,0.0,0.75
5.0,0.0,16.71991719408334,120.0,1.0,1.0,0.0,0.0,0.75
13.0,1.0,17.747880823481733,120.0,1.0,1.0,0.0,0.0,0.5
5.0,0.0,15.204511205384213,120.0,1.0,1.0,0.0,0.0,0.75
30.0,1.0,16.6741306727938,120.0,1.0,1.0,0.0,0.0,0.5
14.0,1.0,17.109598265647655,120.0,1.0,1.0,0.0,0.0,0.5
3.0,0.0,17.03537190072352,120.0,1.0,1.0,0.0,0.0,0.75
20.0,1.0,17.039630942108673,120.0,1.0,1.0,0.0,0.0,0.5
5.0,0.0,26.45675299107881,120.0,1.0,1.0,0.0,0.0,0.75
2.0,0.0,16.92580000316658,120.0,1.0,1.0,0.0,0.0,0.75
5.0,0.0,16.34576093518245,120.0,1.0,1.0,0.0,0.0,0.75
3.0,0.0,17.001856051241298,120.0,1.0,1.0,0.0,0.0,0.75
13.0,1.0,15.82958217709998,120.0,1.0,1.0,0.0,0.0,0.5
24.0,1.0,14.771673864230792,120.0,1.0,1.0,0.0,0.0,0.5
3.0,0.0,17.247966290612002,120.0,1.0,1.0,0.0,0.0,0.75
17.0,1.0,15.759760455735456,120.0,1.0,1.0,0.0,0.0,0.5
16.0,1.0,17.340138104564033,120.0,1.0,1.0,0.0,0.0,0.5
4.0,0.0,17.625491962134987,120.0,1.0,1.0,0.0,0.0,0.75
32.0,1.0,16.444279509853725,120.0,1.0,1.0,0.0,0.0,0.5
20.0,1.0,15.437547385808152,120.0,1.0,1.0,0.0,0.0,0.5
4.0,0.0,17.061853382601193,120.0,1.0,1.0,0.0,0.0,0.75
5.0,0.0,15.120935563052676,120.0,1.0,1.0,0.0,0.0,0.75
3.0,0.0,14.581086240536107,120.0,1.0,1.0,0.0,0.0,0.75
5.0,0.0,16.057050417781205,120.0,1.0,1.0,0.0,0.0,0.75
3.0,0.0,25.876166461135323,120.0,1.0,1.0,0.0,0.0,0.75
4.0,0.0,25.435949981079546,120.0,1.0,1.0,0.0,0.0,0.75
12.0,1.0,15.267331236246624,120.0,1.0,1.0,0.0,0.0,0.5
16.0,1.0,17.07722191214474,120.0,1.0,1.0,0.0,0.0,0.5
4.0,0.0,16.860506399380064,120.0,1.0,1.0,0.0,0.0,0.75
11.0,1.0,16.19132572619739,120.0,1.0,1.0,0.0,0.0,0.5
4.0,0.0,17.23839149448368,120.0,1.0,1.0,0.0,0.0,0.75
21.0,1.0,17.155923322857653,120.0,1.0,1.0,0.0,0.0,0.5
31.0,1.0,15.066308172642351,120.0,1.0,1.0,0.0,0.0,0.5
22.0,1.0,16.576311482439714,120.0,1.0,1.0,0.0,0.0,0.5
4.0,0.0,26.19998704230415,120.0,1.0,1.0,0.0,0.0,0.75
26.0,1.0,17.73916866644262,120.0,1.0,1.0,0.0,0.0,0.5
26.0,1.0,17.013041010350413,120.0,1.0,1.0,0.0,0.0,0.5
16.0,1.0,16.35314075790612,120.0,1.0,1.0,0.0,0.0,0.5
17.0,1.0,15.55099743087472,120.0,1.0,1.0,0.0,0.0,0.5
6.0,0.0,16.578129753419987,120.0,1.0,1.0,0.0,0.0,0.75
5.0,0.0,26.21783415648169,120.0,1.0,1.0,0.0,0.0,0.75
3.0,0.0,15.689428660228364,120.0,1.0,1.0,0.0,0.0,0.75
15.0,1.0,16.113413699217276,120.0,1.0,1.0,0.0,0.0,0.5
3.0,0.0,18.37812082436452,120.0,1.0,1.0,0.0,0.0,0.75
6.0,0.0,15.14501958409038,120.0,1.0,1.0,0.0,0.0,0.75
26.0,1.0,17.149525150834318,120.0,1.0,1.0,0.0,0.0,0.5
10.0,1.0,17.87907128578002,120.0,1.0,1.0,0.0,0.0,0.5
3.0,0.0,27.72028728107353,120.0,1.0,1.0,0.0,0.0,0.75
4.0,0.0,16.090304279959266,120.0,1.0,1.0,0.0,0.0,0.75
3.0,0.0,13.040360809275898,120.0,1.0,1.0,0.0,0.0,0.75
3.0,0.0,15.317487071664644,120.0,1.0,1.0,0.0,0.0,0.75
4.0,0.0,17.573939281232708,120.0,1.0,1.0,0.0,0.0,0.75
15.0,1.0,15.865596054224236,120.0,1.0,1.0,0.0,0.0,0.5
13.0,1.0,17.40091734400583,120.0,1.0,1.0,0.0,0.0,0.5
3.0,0.0,18.54097074479464,120.0,1.0,1.0,0.0,0.0,0.75
4.0,0.0,18.28244355230359,120.0,1.0,1.0,0.0,0.0,0.75
3.0,0.0,17.670054783831375,120.0,1.0,1.0,0.0,0.0,0.75
4.0,0.0,18.27725773709233,120.0,1.0,1.0,0.0,0.0,0.75
23.0,1.0,18.491626398781214,120.0,1.0,1.0,0.0,0.0,0.5
3.0,0.0,17.729239323741346,120.0,1.0,1.0,0.0,0.0,0.75
26.0,1.0,17.81022557262859,120.0,1.0,1.0,0.0,0.0,0.5
8.0,0.0,15.11852333168875,120.0,1.0,1.0,0.0,0.0,0.75
5.0,0.0,16.361032317346044,120.0,1.0,1.0,0.0,0.0,0.75
14.0,1.0,16.714253374535705,120.0,1.0,1.0,0.0,0.0,0.5
16.0,1.0,14.720007647658855,120.0,1.0,1.0,0.0,0.0,0.5
3.0,0.0,15.725471120535314,120.0,1.0,1.0,0.0,0.0,0.75
3.0,0.0,17.078611444564622,120.0,1.0,1.0,0.0,0.0,0.75
3.0,0.0,24.953088498952276,120.0,1.0,1.0,0.0,0.0,0.75
5.0,0.0,28.955602648317484,120.0,1.0,1.0,0.0,0.0,0.75
3.0,0.0,14.977847641605823,120.0,1.0,1.0,0.0,0.0,0.75
10.0,1.0,17.244229366896192,120.0,1.0,1.0,0.0,0.0,0.5
3.0,0.0,17.63201293268445,120.0,1.0,1.0,0.0,0.0,0.75
21.0,1.0,17.95250154448797,120.0,1.0,1.0,0.0,0.0,0.5
3.0,0.0,16.068853413549736,120.0,1.0,1.0,0.0,0.0,0.75
6.0,0.0,15.98388552729733,120.0,1.0,1.0,0.0,0.0,0.75
5.0,0.0,15.839480410097428,120.0,1.0,1.0,0.0,0.0,0.75
11.0,1.0,14.792229522974896,120.0,1.0,1.0,0.0,0.0,0.5
5.0,0.0,28.7214380544398,120.0,1.0,1.0,0.0,0.0,0.75
25.0,1.0,17.65904194744963,120.0,1.0,1.0,0.0,0.0,0.5
16.0,1.0,14.640113141846957,120.0,1.0,1.0,0.0,0.0,0.5
14.0,1.0,17.78263648647242,120.0,1.0,1.0,0.0,0.0,0.5
7.0,0.0,28.01970217433145,120.0,1.0,1.0,0.0,0.0,0.75
18.0,1.0,16.722008466413524,120.0,1.0,1.0,0.0,0.0,0.5
3.0,0.0,17.547077856409125,120.0,1.0,1.0,0.0,0.0,0.75
19.0,1.0,15.85946974710254,120.0,1.0,1.0,0.0,0.0,0.5
18.0,1.0,16.54161191001635,120.0,1.0,1.0,0.0,0.0,0.5
19.0,1.0,16.973070672598855,120.0,1.0,1.0,0.0,0.0,0.5
26.0,1.0,19.41394738540626,120.0,1.0,1.0,0.0,0.0,0.5
4.0,0.0,16.1990426893565,120.0,1.0,1.0,0.0,0.0,0.75
2.0,0.0,15.362808677262551,120.0,1.0,1.0,0.0,0.0,0.75
12.0,1.0,18.09530383288261,120.0,1.0,1.0,0.0,0.0,0.5
25.0,1.0,16.94842200241874,120.0,1.0,1.0,0.0,0.0,0.5
13.0,1.0,17.47848320853415,120.0,1.0,1.0,0.0,0.0,0.5
20.0,1.0,16.492027590642092,120.0,1.0,1.0,0.0,0.0,0.5
19.0,1.0,17.163509433053814,120.0,1.0,1.0,0.0,0.0,0.5
15.0,1.0,14.757975050111504,120.0,1.0,1.0,0.0,0.0,0.5
3.0,0.0,17.90583406686142,120.0,1.0,1.0,0.0,0.0,0.75
4.0,0.0,18.619812981720816,120.0,1.0,1.0,0.0,0.0,0.75
4.0,0.0,16.945448272028898,120.0,1.0,1.0,0.0,0.0,0.75
25.0,1.0,15.306861005426072,120.0,1.0,1.0,0.0,0.0,0.5
3.0,0.0,15.17255858620278,120.0,1.0,1.0,0.0,0.0,0.75
32.0,1.0,16.697485508155363,120.0,1.0,1.0,0.0,0.0,0.5
17.0,1.0,15.45455393644734,120.0,1.0,1.0,0.0,0.0,0.5
3.0,0.0,16.00524722710867,120.0,1.0,1.0,0.0,0.0,0.75
23.0,1.0,17.277005345613947,120.0,1.0,1.0,0.0,0.0,0.5
15.0,1.0,16.73175431741621,120.0,1.0,1.0,0.0,0.0,0.5
44.0,1.0,18.421276862828165,120.0,1.0,1.0,0.0,0.0,0.5
15.0,1.0,15.92727491799246,120.0,1.0,1.0,0.0,0.0,0.5
32.0,1.0,16.976611297406897,120.0,1.0,1.0,0.0,0.0,0.5
4.0,0.0,26.79541723018493,120.0,1.0,1.0,0.0,0.0,0.75
3.0,0.0,25.932342639023386,120.0,1.0,1.0,0.0,0.0,0.75
14.0,1.0,16.60489484230896,120.0,1.0,1.0,0.0,0.0,0.5
17.0,1.0,16.708099164522633,120.0,1.0,1.0,0.0,0.0,0.5
25.0,1.0,18.64184411701197,120.0,1.0,1.0,0.0,0.0,0.5
3.0,0.0,17.650063715841593,120.0,1.0,1.0,0.0,0.0,0.75
15.0,1.0,15.722631817339016,120.0,1.0,1.0,0.0,0.0,0.5
4.0,0.0,17.956232138773245,120.0,1.0,1.0,0.0,0.0,0.75
25.0,1.0,17.39111980479477,120.0,1.0,1.0,0.0,0.0,0.5
5.0,0.0,30.027491646113017,120.0,1.0,1.0,0.0,0.0,0.75
3.0,0.0,16.752245020732655,120.0,1.0,1.0,0.0,0.0,0.75
4.0,0.0,17.679091928586004,120.0,1.0,1.0,0.0,0.0,0.75
16.0,1.0,16.012502040830324,120.0,1.0,1.0,0.0,0.0,0.5
13.0,1.0,15.98917893383404,120.0,1.0,1.0,0.0,0.0,0.5
13.0,1.0,17.205088135764758,120.0,1.0,1.0,0.0,0.0,0.5
15.0,1.0,17.912131539175174,120.0,1.0,1.0,0.0,0.0,0.5
10.0,1.0,18.8392640053347,120.0,1.0,1.0,0.0,0.0,0.5
3.0,0.0,15.1350570268833,120.0,1.0,1.0,0.0,0.0,0.75
19.0,1.0,16.34926504248605,120.0,1.0,1.0,0.0,0.0,0.5
23.0,1.0,15.940177112462898,120.0,1.0,1.0,0.0,0.0,0.5
2.0,0.0,16.712396656365744,120.0,1.0,1.0,0.0,0.0,0.75
25.0,1.0,16.053649186061204,120.0,1.0,1.0,0.0,0.0,0.5
3.0,0.0,18.076062841735187,120.0,1.0,1.0,0.0,0.0,0.75
4.0,0.0,17.66487234770552,120.0,1.0,1.0,0.0,0.0,0.75
4.0,0.0,16.84542790010483,120.0,1.0,1.0,0.0,0.0,0.75
3.0,0.0,18.93620941106577,120.0,1.0,1.0,0.0,0.0,0.75
17.0,1.0,16.260549526257275,120.0,1.0,1.0,0.0,0.0,0.5
13.0,1.0,16.79869989130818,120.0,1.0,1.0,0.0,0.0,0.5
17.0,1.0,18.188028140719197,120.0,1.0,1.0,0.0,0.0,0.5
28.0,1.0,17.56317569359889,120.0,1.0,1.0,0.0,0.0,0.5
13.0,1.0,18.424556124475508,120.0,1.0,1.0,0.0,0.0,0.5
4.0,0.0,26.991763377129192,120.0,1.0,1.0,0.0,0.0,0.75
20.0,1.0,19.130182044705688,120.0,1.0,1.0,0.0,0.0,0.5
14.0,1.0,16.215191593723812,120.0,1.0,1.0,0.0,0.0,0.5
23.0,1.0,17.898434614047126,120.0,1.0,1.0,0.0,0.0,0.5
3.0,0.0,17.519472516302333,120.0,1.0,1.0,0.0,0.0,0.75
4.0,0.0,15.798425141204532,120.0,1.0,1.0,0.0,0.0,0.75
26.0,1.0,16.692098080876306,120.0,1.0,1.0,0.0,0.0,0.5
4.0,0.0,16.17695142101377,120.0,1.0,1.0,0.0,0.0,0.75
28.0,1.0,16.840020964384586,120.0,1.0,1.0,0.0,0.0,0.5
4.0,0.0,15.756412974985649,120.0,1.0,1.0,0.0,0.0,0.75
19.0,1.0,15.508858775058528,120.0,1.0,1.0,0.0,0.0,0.5
17.0,1.0,17.060897781067965,120.0,1.0,1.0,0.0,0.0,0.5
35.0,1.0,15.906839406576912,120.0,1.0,1.0,0.0,0.0,0.5
20.0,1.0,15.76757028079694,120.0,1.0,1.0,0.0,0.0,0.5
21.0,1.0,16.586868576188955,120.0,1.0,1.0,0.0,0.0,0.5
3.0,0.0,16.78024026746437,120.0,1.0,1.0,0.0,0.0,0.75
23.0,1.0,16.40702508709633,120.0,1.0,1.0,0.0,0.0,0.5
4.0,0.0,16.76672337689657,120.0,1.0,1.0,0.0,0.0,0.75
24.0,1.0,16.333055535288345,120.0,1.0,1.0,0.0,0.0,0.5
36.0,1.0,18.11704411055082,120.0,1.0,1.0,0.0,0.0,0.5
27.0,1.0,17.593115237599445,120.0,1.0,1.0,0.0,0.0,0.5
3.0,0.0,15.757717456461032,120.0,1.0,1.0,0.0,0.0,0.75
18.0,1.0,16.490434135086453,120.0,1.0,1.0,0.0,0.0,0.5
17.0,1.0,17.362421585691628,120.0,1.0,1.0,0.0,0.0,0.5
16.0,1.0,17.226413767797986,120.0,1.0,1.0,0.0,0.0,0.5
18.0,1.0,16.588792867956826,120.0,1.0,1.0,0.0,0.0,0.5
5.0,0.0,17.161698089656525,120.0,1.0,1.0,0.0,0.0,0.75
24.0,1.0,16.56233629798984,120.0,1.0,1.0,0.0,0.0,0.5
20.0,1.0,16.696617597782247,120.0,1.0,1.0,0.0,0.0,0.5
19.0,1.0,18.50688420667776,120.0,1.0,1.0,0.0,0.0,0.5
3.0,0.0,14.860916058574304,120.0,1.0,1.0,0.0,0.0,0.75
8.0,0.0,18.459511133430183,120.0,1.0,1.0,0.0,0.0,0.75
26.0,1.0,16.693351847239963,120.0,1.0,1.0,0.0,0.0,0.5
4.0,0.0,17.417537202424786,120.0,1.0,1.0,0.0,0.0,0.75
13.0,1.0,16.74667169883132,120.0,1.0,1.0,0.0,0.0,0.5
9.0,1.0,15.941796818075812,120.0,1.0,1.0,0.0,0.0,0.5
23.0,1.0,17.649372355375874,120.0,1.0,1.0,0.0,0.0,0.5
5.0,0.0,17.292916852984128,120.0,1.0,1.0,0.0,0.0,0.75
31.0,1.0,16.132902796137156,120.0,1.0,1.0,0.0,0.0,0.5
28.0,1.0,15.264137372984328,120.0,1.0,1.0,0.0,0.0,0.5
3.0,0.0,16.661380806009188,120.0,1.0,1.0,0.0,0.0,0.75
21.0,1.0,19.31776018200502,120.0,1.0,1.0,0.0,0.0,0.5
