longest_run,flag_longstring,duration_sec,normative_sec,flag_speeder,completion_rate,flag_low_completion,attn_fails,qc_score
4.0,0.0,16.4256934104035,120.0,1.0,1.0,0.0,0.0,0.75
3.0,0.0,18.3116128087833,120.0,1.0,1.0,0.0,0.0,0.75
4.0,0.0,14.91718538800481,120.0,1.0,1.0,0.0,0.0,0.75
5.0,0.0,17.024469456851616,120.0,1.0,1.0,0.0,0.0,0.75
4.0,0.0,16.5199533682717,120.0,1.0,1.0,0.0,0.0,0.75
5.0,0.0,18.32165068070924,120.0,1.0,1.0,0.0,0.0,0.75
4.0,0.0,17.05643990911382,120.0,1.0,1.0,0.0,0.0,0.75
4.0,0.0,16.78839643137672,120.0,1.0,1.0,0.0,0.0,0.75
4.0,0.0,17.693460603447402,120.0,1.0,1.0,0.0,0.0,0.75
5.0,0.0,16.723628487753555,120.0,1.0,1.0,0.0,0.0,0.75
4.0,0.0,17.47257053755176,120.0,1.0,1.0,0.0,0.0,0.75
5.0,0.0,19.50134295746181,120.0,1.0,1.0,0.0,0.0,0.75
9.0,1.0,17.215218914386362,120.0,1.0,1.0,0.0,0.0,0.5
5.0,0.0,16.630131059169646,120.0,1.0,1.0,0.0,0.0,0.75
3.0,0.0,17.412572570201174,120.0,1.0,1.0,0.0,0.0,0.75
3.0,0.0,17.797928457070416,120.0,1.0,1.0,0.0,0.0,0.75
4.0,0.0,17.635253577968232,120.0,1.0,1.0,0.0,0.0,0.75
5.0,0.0,16.397110339814475,120.0,1.0,1.0,0.0,0.0,0.75
3.0,0.0,17.020034802597173,120.0,1.0,1.0,0.0,0.0,0.75
13.0,1.0,16.6925146431888,120.0,1.0,1.0,0.0,0.0,0.5
4.0,0.0,17.659053771524093,120.0,1.0,1.0,0.0,0.0,0.75
4.0,0.0,16.377584482770207,120.0,1.0,1.0,0.0,0.0,0.75
3.0,0.0,19.02494648995165,120.0,1.0,1.0,0.0,0.0,0.75
5.0,0.0,16.596002445655238,120.0,1.0,1.0,0.0,0.0,0.75
5.0,0.0,17.451034170038092,120.0,1.0,1.0,0.0,0.0,0.75
3.0,0.0,16.842536320123873,120.0,1.0,1.0,0.0,0.0,0.75
3.0,0.0,18.126456984486232,120.0,1.0,1.0,0.0,0.0,0.75
4.0,0.0,28.31366602975016,120.0,1.0,1.0,0.0,0.0,0.75
4.0,0.0,15.576718205503711,120.0,1.0,1.0,0.0,0.0,0.75
3.0,0.0,17.897617413583436,120.0,1.0,1.0,0.0,0.0,0.75
3.0,0.0,16.202308466894596,120.0,1.0,1.0,0.0,0.0,0.75
3.0,0.0,15.52151710227408,120.0,1.0,1.0,0.0,0.0,0.75
5.0,0.0,18.58498682081804,120.0,1.0,1.0,0.0,0.0,0.75
5.0,0.0,16.42492370705563,120.0,1.0,1.0,0.0,0.0,0.75
3.0,0.0,15.30322945510973,120.0,1.0,1.0,0.0,0.0,0.75
4.0,0.0,15.44897474920787,120.0,1.0,1.0,0.0,0.0,0.75
4.0,0.0,17.88941989434724,120.0,1.0,1.0,0.0,0.0,0.75
6.0,0.0,18.542942209764437,120.0,1.0,1.0,0.0,0.0,0.75
6.0,0.0,18.09348124007657,120.0,1.0,1.0,0.0,0.0,0.75
4.0,0.0,17.106039350959236,120.0,1.0,1.0,0.0,0.0,0.75
6.0,0.0,17.900484423761867,120.0,1.0,1.0,0.0,0.0,0.75
4.0,0.0,15.958293556986868,120.0,1.0,1.0,0.0,0.0,0.75
5.0,0.0,18.566373826538715,120.0,1.0,1.0,0.0,0.0,0.75
4.0,0.0,14.64646885410538,120.0,1.0,1.0,0.0,0.0,0.75
3.0,0.0,17.587687540343644,120.0,1.0,1.0,0.0,0.0,0.75
4.0,0.0,18.961370264191697,120.0,1.0,1.0,0.0,0.0,0.75
4.0,0.0,15.38374051939402,120.0,1.0,1.0,0.0,0.0,0.75
4.0,0.0,17.111390039732807,120.0,1.0,1.0,0.0,0.0,0.75
3.0,0.0,17.081727815249426,120.0,1.0,1.0,0.0,0.0,0.75
4.0,0.0,16.408622174740426,120.0,1.0,1.0,0.0,0.0,0.75
4.0,0.0,17.373504115401285,120.0,1.0,1.0,0.0,0.0,0.75
4.0,0.0,31.6840488758274,120.0,1.0,1.0,0.0,0.0,0.75
4.0,0.0,15.396586578294256,120.0,1.0,1.0,0.0,0.0,0.75
4.0,0.0,15.04539125318274,120.0,1.0,1.0,0.0,0.0,0.75
4.0,0.0,16.94383061816007,120.0,1.0,1.0,0.0,0.0,0.75
6.0,0.0,31.37850275219109,120.0,1.0,1.0,0.0,0.0,0.75
4.0,0.0,18.09947076467971,120.0,1.0,1.0,0.0,0.0,0.75
4.0,0.0,14.706798226729893,120.0,1.0,1.0,0.0,0.0,0.75
6.0,0.0,16.64688643966922,120.0,1.0,1.0,0.0,0.0,0.75
4.0,0.0,16.768801910363088,120.0,1.0,1.0,0.0,0.0,0.75
4.0,0.0,19.099423076751425,120.0,1.0,1.0,0.0,0.0,0.75
10.0,1.0,15.106450483080485,120.0,1.0,1.0,0.0,0.0,0.5
3.0,0.0,17.069630755345095,120.0,1.0,1.0,0.0,0.0,0.75
6.0,0.0,16.105466456896472,120.0,1.0,1.0,0.0,0.0,0.75
4.0,0.0,16.26857119158743,120.0,1.0,1.0,0.0,0.0,0.75
4.0,0.0,15.442791445428918,120.0,1.0,1.0,0.0,0.0,0.75
4.0,0.0,16.484602646685683,120.0,1.0,1.0,0.0,0.0,0.75
7.0,0.0,16.84066974061176,120.0,1.0,1.0,0.0,0.0,0.75
5.0,0.0,16.215573366606687,120.0,1.0,1.0,0.0,0.0,0.75
4.0,0.0,18.3161714105838,120.0,1.0,1.0,0.0,0.0,0.75
3.0,0.0,16.422212032735953,120.0,1.0,1.0,0.0,0.0,0.75
3.0,0.0,16.505885418897165,120.0,1.0,1.0,0.0,0.0,0.75
4.0,0.0,17.302280461399754,120.0,1.0,1.0,0.0,0.0,0.75
4.0,0.0,18.08093707162384,120.0,1.0,1.0,0.0,0.0,0.75
5.0,0.0,18.504490173103,120.0,1.0,1.0,0.0,0.0,0.75
4.0,0.0,15.755746979654589,120.0,1.0,1.0,0.0,0.0,0.75
4.0,0.0,13.88584976699031,120.0,1.0,1.0,0.0,0.0,0.75
3.0,0.0,17.528066120110243,120.0,1.0,1.0,0.0,0.0,0.75
4.0,0.0,16.53242868391237,120.0,1.0,1.0,0.0,0.0,0.75
5.0,0.0,16.509870628482616,120.0,1.0,1.0,0.0,0.0,0.75
3.0,0.0,17.762496804449235,120.0,1.0,1.0,0.0,0.0,0.75
5.0,0.0,16.18836492691215,120.0,1.0,1.0,0.0,0.0,0.75
3.0,0.0,17.627204182279858,120.0,1.0,1.0,0.0,0.0,0.75
5.0,0.0,16.707413187464713,120.0,1.0,1.0,0.0,0.0,0.75
7.0,0.0,29.965070517406595,120.0,1.0,1.0,0.0,0.0,0.75
4.0,0.0,16.677408564899288,120.0,1.0,1.0,0.0,0.0,0.75
3.0,0.0,26.980693108593584,120.0,1.0,1.0,0.0,0.0,0.75
7.0,0.0,16.460236262726973,120.0,1.0,1.0,0.0,0.0,0.75
4.0,0.0,17.95728147718737,120.0,1.0,1.0,0.0,0.0,0.75
4.0,0.0,16.489184660295816,120.0,1.0,1.0,0.0,0.0,0.75
4.0,0.0,16.935704618778846,120.0,1.0,1.0,0.0,0.0,0.75
4.0,0.0,17.436681111591206,120.0,1.0,1.0,0.0,0.0,0.75
4.0,0.0,17.371867506932507,120.0,1.0,1.0,0.0,0.0,0.75
3.0,0.0,19.094869942255773,120.0,1.0,1.0,0.0,0.0,0.75
4.0,0.0,16.717094033986225,120.0,1.0,1.0,0.0,0.0,0.75
3.0,0.0,15.107067476181546,120.0,1.0,1.0,0.0,0.0,0.75
4.0,0.0,27.740152101159744,120.0,1.0,1.0,0.0,0.0,0.75
4.0,0.0,15.308688695785952,120.0,1.0,1.0,0.0,0.0,0.75
4.0,0.0,17.03548768673754,120.0,1.0,1.0,0.0,0.0,0.75
3.0,0.0,15.898933271382344,120.0,1.0,1.0,0.0,0.0,0.75
4.0,0.0,17.657158294573513,120.0,1.0,1.0,0.0,0.0,0.75
4.0,0.0,16.710713056582,120.0,1.0,1.0,0.0,0.0,0.75
3.0,0.0,14.87707669605094,120.0,1.0,1.0,0.0,0.0,0.75
3.0,0.0,15.83652231368422,120.0,1.0,1.0,0.0,0.0,0.75
7.0,0.0,16.281681096222684,120.0,1.0,1.0,0.0,0.0,0.75
5.0,0.0,15.985233672471532,120.0,1.0,1.0,0.0,0.0,0.75
5.0,0.0,28.702115952627267,120.0,1.0,1.0,0.0,0.0,0.75
34.0,1.0,15.346958547266432,120.0,1.0,1.0,0.0,0.0,0.5
3.0,0.0,16.54228527999297,120.0,1.0,1.0,0.0,0.0,0.75
3.0,0.0,16.68950424574604,120.0,1.0,1.0,0.0,0.0,0.75
7.0,0.0,18.8365137743551,120.0,1.0,1.0,0.0,0.0,0.75
5.0,0.0,17.948895142672978,120.0,1.0,1.0,0.0,0.0,0.75
5.0,0.0,19.442654639617764,120.0,1.0,1.0,0.0,0.0,0.75
3.0,0.0,15.530299038630304,120.0,1.0,1.0,0.0,0.0,0.75
4.0,0.0,15.391300844689146,120.0,1.0,1.0,0.0,0.0,0.75
3.0,0.0,17.88803895450838,120.0,1.0,1.0,0.0,0.0,0.75
4.0,0.0,17.644173330308462,120.0,1.0,1.0,0.0,0.0,0.75
4.0,0.0,16.856085895349466,120.0,1.0,1.0,0.0,0.0,0.75
4.0,0.0,17.422110115036407,120.0,1.0,1.0,0.0,0.0,0.75
4.0,0.0,17.203487642797676,120.0,1.0,1.0,0.0,0.0,0.75
18.0,1.0,16.610707004293257,120.0,1.0,1.0,0.0,0.0,0.5
5.0,0.0,17.505618972598075,120.0,1.0,1.0,0.0,0.0,0.75
4.0,0.0,16.351486600576656,120.0,1.0,1.0,0.0,0.0,0.75
5.0,0.0,28.25690754379725,120.0,1.0,1.0,0.0,0.0,0.75
4.0,0.0,16.2508692153702,120.0,1.0,1.0,0.0,0.0,0.75
6.0,0.0,18.88782255085673,120.0,1.0,1.0,0.0,0.0,0.75
4.0,0.0,17.35138304089278,120.0,1.0,1.0,0.0,0.0,0.75
4.0,0.0,18.52281044958091,120.0,1.0,1.0,0.0,0.0,0.75
4.0,0.0,17.387710898992953,120.0,1.0,1.0,0.0,0.0,0.75
4.0,0.0,19.81590027989595,120.0,1.0,1.0,0.0,0.0,0.75
3.0,0.0,17.71077505707661,120.0,1.0,1.0,0.0,0.0,0.75
4.0,0.0,14.955986762808852,120.0,1.0,1.0,0.0,0.0,0.75
4.0,0.0,17.297371534415177,120.0,1.0,1.0,0.0,0.0,0.75
3.0,0.0,15.996121492283589,120.0,1.0,1.0,0.0,0.0,0.75
4.0,0.0,19.18403246437877,120.0,1.0,1.0,0.0,0.0,0.75
3.0,0.0,18.18507977166671,120.0,1.0,1.0,0.0,0.0,0.75
3.0,0.0,16.150526004637186,120.0,1.0,1.0,0.0,0.0,0.75
5.0,0.0,15.707926614747244,120.0,1.0,1.0,0.0,0.0,0.75
4.0,0.0,30.75069676099784,120.0,1.0,1.0,0.0,0.0,0.75
4.0,0.0,15.962709367077348,120.0,1.0,1.0,0.0,0.0,0.75
4.0,0.0,17.06039146860279,120.0,1.0,1.0,0.0,0.0,0.75
8.0,0.0,18.28713274365258,120.0,1.0,1.0,0.0,0.0,0.75
6.0,0.0,18.58742897070936,120.0,1.0,1.0,0.0,0.0,0.75
3.0,0.0,16.397350732866137,120.0,1.0,1.0,0.0,0.0,0.75
3.0,0.0,17.38086820805611,120.0,1.0,1.0,0.0,0.0,0.75
6.0,0.0,15.855178501738312,120.0,1.0,1.0,0.0,0.0,0.75
5.0,0.0,17.05337483797016,120.0,1.0,1.0,0.0,0.0,0.75
4.0,0.0,16.64645483408062,120.0,1.0,1.0,0.0,0.0,0.75
3.0,0.0,17.09756380305694,120.0,1.0,1.0,0.0,0.0,0.75
4.0,0.0,17.649800130701685,120.0,1.0,1.0,0.0,0.0,0.75
4.0,0.0,18.717862006359013,120.0,1.0,1.0,0.0,0.0,0.75
6.0,0.0,17.063830641882596,120.0,1.0,1.0,0.0,0.0,0.75
5.0,0.0,16.76234618082419,120.0,1.0,1.0,0.0,0.0,0.75
3.0,0.0,15.183035368538524,120.0,1.0,1.0,0.0,0.0,0.75
8.0,0.0,16.46052568150045,120.0,1.0,1.0,0.0,0.0,0.75
3.0,0.0,15.329500394223896,120.0,1.0,1.0,0.0,0.0,0.75
6.0,0.0,16.97906504664111,120.0,1.0,1.0,0.0,0.0,0.75
5.0,0.0,17.85226052214808,120.0,1.0,1.0,0.0,0.0,0.75
3.0,0.0,19.482195828792506,120.0,1.0,1.0,0.0,0.0,0.75
2.0,0.0,16.701986340429183,120.0,1.0,1.0,0.0,0.0,0.75
3.0,0.0,14.794548929364591,120.0,1.0,1.0,0.0,0.0,0.75
4.0,0.0,16.2049987507641,120.0,1.0,1.0,0.0,0.0,0.75
5.0,0.0,16.657890178305752,120.0,1.0,1.0,0.0,0.0,0.75
4.0,0.0,16.675976993788233,120.0,1.0,1.0,0.0,0.0,0.75
3.0,0.0,17.145396451346436,120.0,1.0,1.0,0.0,0.0,0.75
4.0,0.0,18.1267972716414,120.0,1.0,1.0,0.0,0.0,0.75
5.0,0.0,17.16352621779227,120.0,1.0,1.0,0.0,0.0,0.75
4.0,0.0,18.481970041257217,120.0,1.0,1.0,0.0,0.0,0.75
24.0,1.0,19.61261819812109,120.0,1.0,1.0,0.0,0.0,0.5
5.0,0.0,16.37353221600083,120.0,1.0,1.0,0.0,0.0,0.75
3.0,0.0,16.470441971145167,120.0,1.0,1.0,0.0,0.0,0.75
4.0,0.0,16.135119483427708,120.0,1.0,1.0,0.0,0.0,0.75
4.0,0.0,15.386264376816056,120.0,1.0,1.0,0.0,0.0,0.75
5.0,0.0,16.81919382001561,120.0,1.0,1.0,0.0,0.0,0.75
3.0,0.0,17.816063370526166,120.0,1.0,1.0,0.0,0.0,0.75
3.0,0.0,20.31079971850016,120.0,1.0,1.0,0.0,0.0,0.75
4.0,0.0,16.700291669026953,120.0,1.0,1.0,0.0,0.0,0.75
7.0,0.0,18.33060907812084,120.0,1.0,1.0,0.0,0.0,0.75
4.0,0.0,17.461468999887078,120.0,1.0,1.0,0.0,0.0,0.75
4.0,0.0,16.67328306872416,120.0,1.0,1.0,0.0,0.0,0.75
6.0,0.0,15.699424355383831,120.0,1.0,1.0,0.0,0.0,0.75
4.0,0.0,17.51966656182664,120.0,1.0,1.0,0.0,0.0,0.75
4.0,0.0,18.016395434286657,120.0,1.0,1.0,0.0,0.0,0.75
4.0,0.0,16.58617292575006,120.0,1.0,1.0,0.0,0.0,0.75
3.0,0.0,17.201224449220668,120.0,1.0,1.0,0.0,0.0,0.75
6.0,0.0,17.40035709369036,120.0,1.0,1.0,0.0,0.0,0.75
5.0,0.0,17.59460533828795,120.0,1.0,1.0,0.0,0.0,0.75
4.0,0.0,16.492021674932424,120.0,1.0,1.0,0.0,0.0,0.75
5.0,0.0,16.41174639008718,120.0,1.0,1.0,0.0,0.0,0.75
4.0,0.0,16.5397135467925,120.0,1.0,1.0,0.0,0.0,0.75
4.0,0.0,15.894154419587236,120.0,1.0,1.0,0.0,0.0,0.75
6.0,0.0,30.21302490849988,120.0,1.0,1.0,0.0,0.0,0.75
4.0,0.0,17.452952150828324,120.0,1.0,1.0,0.0,0.0,0.75
4.0,0.0,25.98690545900571,120.0,1.0,1.0,0.0,0.0,0.75
4.0,0.0,15.766326633983184,120.0,1.0,1.0,0.0,0.0,0.75
3.0,0.0,19.11386108190073,120.0,1.0,1.0,0.0,0.0,0.75
4.0,0.0,15.824645076604565,120.0,1.0,1.0,0.0,0.0,0.75
5.0,0.0,16.56731777673051,120.0,1.0,1.0,0.0,0.0,0.75
6.0,0.0,17.02961660055582,120.0,1.0,1.0,0.0,0.0,0.75
4.0,0.0,18.51962676033951,120.0,1.0,1.0,0.0,0.0,0.75
5.0,0.0,16.681264412167184,120.0,1.0,1.0,0.0,0.0,0.75
4.0,0.0,14.948624933373605,120.0,1.0,1.0,0.0,0.0,0.75
3.0,0.0,16.529261912631565,120.0,1.0,1.0,0.0,0.0,0.75
5.0,0.0,15.592740266598586,120.0,1.0,1.0,0.0,0.0,0.75
3.0,0.0,17.113410209654848,120.0,1.0,1.0,0.0,0.0,0.75
4.0,0.0,15.855195363833396,120.0,1.0,1.0,0.0,0.0,0.75
4.0,0.0,16.847604356767558,120.0,1.0,1.0,0.0,0.0,0.75
3.0,0.0,15.549001868619632,120.0,1.0,1.0,0.0,0.0,0.75
5.0,0.0,15.854369698578456,120.0,1.0,1.0,0.0,0.0,0.75
3.0,0.0,16.811006076760552,120.0,1.0,1.0,0.0,0.0,0.75
3.0,0.0,16.62771038081996,120.0,1.0,1.0,0.0,0.0,0.75
5.0,0.0,16.566893142124457,120.0,1.0,1.0,0.0,0.0,0.75
3.0,0.0,17.472403581518122,120.0,1.0,1.0,0.0,0.0,0.75
4.0,0.0,15.877963997544455,120.0,1.0,1.0,0.0,0.0,0.75
5.0,0.0,18.007748439623875,120.0,1.0,1.0,0.0,0.0,0.75
5.0,0.0,17.647145073898862,120.0,1.0,1.0,0.0,0.0,0.75
4.0,0.0,18.52350608236284,120.0,1.0,1.0,0.0,0.0,0.75
3.0,0.0,18.80278719753415,120.0,1.0,1.0,0.0,0.0,0.75
6.0,0.0,17.203577836069197,120.0,1.0,1.0,0.0,0.0,0.75
4.0,0.0,16.6468397619619,120.0,1.0,1.0,0.0,0.0,0.75
4.0,0.0,15.79743202841834,120.0,1.0,1.0,0.0,0.0,0.75
3.0,0.0,15.40439884817405,120.0,1.0,1.0,0.0,0.0,0.75
4.0,0.0,25.415958189798975,120.0,1.0,1.0,0.0,0.0,0.75
4.0,0.0,18.64779943929499,120.0,1.0,1.0,0.0,0.0,0.75
7.0,0.0,28.537079786943103,120.0,1.0,1.0,0.0,0.0,0.75
6.0,0.0,16.996863273355793,120.0,1.0,1.0,0.0,0.0,0.75
3.0,0.0,18.88353679214145,120.0,1.0,1.0,0.0,0.0,0.75
17.0,1.0,15.98791709205228,120.0,1.0,1.0,0.0,0.0,0.5
4.0,0.0,17.616593392524198,120.0,1.0,1.0,0.0,0.0,0.75
4.0,0.0,16.051677289154956,120.0,1.0,1.0,0.0,0.0,0.75
6.0,0.0,17.585594542686962,120.0,1.0,1.0,0.0,0.0,0.75
4.0,0.0,15.986064142478336,120.0,1.0,1.0,0.0,0.0,0.75
4.0,0.0,15.835718854755516,120.0,1.0,1.0,0.0,0.0,0.75
6.0,0.0,17.680646857781344,120.0,1.0,1.0,0.0,0.0,0.75
3.0,0.0,15.740080996915871,120.0,1.0,1.0,0.0,0.0,0.75
3.0,0.0,16.472052721537107,120.0,1.0,1.0,0.0,0.0,0.75
4.0,0.0,18.93479378711824,120.0,1.0,1.0,0.0,0.0,0.75
5.0,0.0,18.65926396264259,120.0,1.0,1.0,0.0,0.0,0.75
4.0,0.0,19.804274871975505,120.0,1.0,1.0,0.0,0.0,0.75
4.0,0.0,15.275085885956155,120.0,1.0,1.0,0.0,0.0,0.75
3.0,0.0,17.043499615104878,120.0,1.0,1.0,0.0,0.0,0.75
2.0,0.0,16.1995483155173,120.0,1.0,1.0,0.0,0.0,0.75
4.0,0.0,15.30063499556774,120.0,1.0,1.0,0.0,0.0,0.75
3.0,0.0,17.104335560728295,120.0,1.0,1.0,0.0,0.0,0.75
5.0,0.0,17.51244822811987,120.0,1.0,1.0,0.0,0.0,0.75
3.0,0.0,16.095807542740037,120.0,1.0,1.0,0.0,0.0,0.75
3.0,0.0,16.559079924089108,120.0,1.0,1.0,0.0,0.0,0.75
5.0,0.0,17.2254989459543,120.0,1.0,1.0,0.0,0.0,0.75
5.0,0.0,17.06605605368064,120.0,1.0,1.0,0.0,0.0,0.75
3.0,0.0,18.42985929650928,120.0,1.0,1.0,0.0,0.0,0.75
