respondent_id,country,language,age,gender,education,device,source,iq_true,eq_true,cq_true,bias_true,doi_true,npi_true,sd3_psy_true,sd3_mac_true,sd3_narc_true,hsq_aff_true,hsq_self_true,hsq_aggr_true,hsq_soci_true
R0039,US,en,43,M,bachelor,desktop,panel,103.35846679719552,125.70973841623331,94.39640271180741,0.6073232581627058,0.31378726271297497,0.551018542459435,0.7515641875901731,0.8387712602621781,0.5975029408589175,0.28905960926776947,0.38830826197641205,0.769775031099386,0.5528428894845888
R0040,US,en,29,M,master,desktop,panel,91.28744515301399,78.82808781198644,95.84984697036856,0.1353937736091947,0.7173447820842944,0.46042770818286194,0.28298414102921043,0.5694917223309667,0.4428788643207823,0.815275613930928,0.7402638169201584,0.7588961341757501,0.5222013332863229
R0041,RU,ru,36,F,secondary,mobile,panel,93.01381778382138,107.34976057112041,102.00745225220427,0.4197497795030513,0.8014669790232622,0.10271495122496549,0.6186617962583184,0.15855033176233424,0.5344754442937693,0.45976787909149575,0.7553315069102592,0.5284768743892767,0.5593892918997827
R0042,DE,de,33,F,secondary,desktop,organic,88.72735396078241,103.90912279274474,109.8345376508979,0.3607033510032217,0.3849333871736494,0.7258240749423913,0.7713787650687391,0.4889149224197462,0.3540838602436645,0.7625904306398418,0.18564103314375482,0.7245685867704007,0.5144040961039702
R0043,US,en,61,M,secondary,mobile,ads,123.88142186905384,92.0933176651039,108.42396348141314,0.7772097451229638,0.47387467972410346,0.3102821700665441,0.5473094173119747,0.797051444089538,0.5828819317914734,0.16298913653682845,0.2718719450622727,0.23263259798450736,0.6220093001060939
R0044,US,en,20,F,bachelor,desktop,ads,59.93093543144915,84.57886928439773,85.13713335501532,0.4308325620712129,0.6245591138916726,0.5170458682465625,0.6756662388425712,0.6243005736368955,0.3543909251781968,0.35882085868600655,0.40793519428599445,0.516040642011075,0.4849312921157218
R0045,DE,de,50,M,bachelor,desktop,panel,107.90340903844044,107.31397419941877,114.5857933938703,0.6719971314148953,0.3125776524790132,0.596616906084334,0.2675978027234745,0.3525908434147184,0.5075620163696539,0.53125556468648,0.4607351005389011,0.8050195367975448,0.23174890978302057
R0046,DE,de,22,F,master,mobile,ads,61.29907456330352,122.23153724681649,105.85078035176689,0.46203635736489584,0.860862116288697,0.7437591681358069,0.33911432007527526,0.11853445366219209,0.3529256592655708,0.4485238163483021,0.805999666956327,0.5282994923816758,0.8364319314791046
R0047,IN,en,28,M,master,desktop,organic,79.69165986939774,85.9613981590906,91.37178701450684,0.16577296765685026,0.5990610445788999,0.4140768904486185,0.34343635295239966,0.15470487525021712,0.5759273287009099,0.3459534187030118,0.27561784745361695,0.1201392515235877,0.6265063946426137
R0048,US,en,57,M,master,mobile,organic,103.02191607798332,82.89630535367795,97.38335223366373,0.3363476644576754,0.24091375256502653,0.6437038623563484,0.5952090102668796,0.5267974045407792,0.38710905816095903,0.6740999104339483,0.6164454691657829,0.6956834492902902,0.6024899660627684
R0049,RU,ru,35,M,phd,mobile,organic,79.33645995310152,113.30053867473185,101.85534054186185,0.45152882038420344,0.7871203142255655,0.39751079255622135,0.08976305971435826,0.721787805607916,0.5048398152071333,0.3829771981856523,0.7762176931805933,0.6324017763723012,0.8857441744835239
R0050,IN,en,37,F,secondary,mobile,ads,98.85892679600636,107.88797967892053,67.81834089061856,0.40667592027837157,0.2845792128645669,0.6402112954986148,0.6190235391331647,0.5930439836473963,0.3702613477641813,0.6741677251360767,0.2829296575665808,0.5166037389991791,0.1880760076889607
R0051,RU,ru,30,M,phd,mobile,panel,86.94387836116955,106.28743373651136,62.849917601236136,0.3884466903697948,0.2373186292284268,0.42846913573808737,0.8319837385499228,0.6781854445830274,0.3978064484773332,0.5224619857979997,0.47036584829645584,0.5748305052904632,0.7030645634094131
R0052,RU,ru,63,M,bachelor,mobile,ads,130.4194705887143,110.86060601467993,115.05469921110326,0.3859295254200489,0.4558932435013049,0.564078352001494,0.7887388252082531,0.7657310602684542,0.3357315426227205,0.6858653178433803,0.16151296450815542,0.2746161332598675,0.18548228748140652
R0053,IN,en,46,M,secondary,desktop,ads,86.90138689937164,87.81532327201938,76.792054778026,0.6120534607187466,0.1537167166051867,0.4698575984041096,0.7680805891599554,0.6956382774937544,0.801479093433222,0.25489733141620585,0.6787814680807509,0.4125023531124459,0.9483085159205501
R0054,IN,en,45,F,master,mobile,ads,83.59408112241148,102.54745440034898,108.77806636759541,0.2606873085594538,0.42865728554749705,0.19110618922772013,0.44545597569301787,0.3790240747044612,0.5991046029136362,0.48853355102988255,0.6340742130178627,0.6102629580017038,0.4980461308836855
R0055,IN,en,27,M,master,mobile,panel,139.34274554985984,103.91536006868539,117.28274714723128,0.37960259846819366,0.12893058390971157,0.1899416529971543,0.37992156962734813,0.7984643060528452,0.36357585884956545,0.5004359092179355,0.416191672700362,0.5519139426918547,0.30586921295117286
R0056,US,en,37,M,master,desktop,ads,92.15978095344354,95.65762306118607,101.53880264550038,0.15307810268544003,0.33031279264947055,0.4492318597484249,0.13842331504116073,0.4618972577320652,0.39207446177062366,0.5561223032295239,0.6872546331771423,0.727418807135587,0.27719832648036574
R0057,US,en,28,M,phd,desktop,panel,116.11178755180717,79.76130303758936,113.81499064421175,0.13548566832931444,0.43447959217666193,0.40567289132651685,0.36747079402747446,0.8972794283487234,0.7376522454140684,0.8034051235329398,0.7414762387323719,0.6818446149801791,0.13169835730208648
R0058,US,en,21,F,phd,desktop,panel,104.79964428359173,80.74168399320169,105.44594497317874,0.23716648891324363,0.5010954671346055,0.2575575000375946,0.39726866381552794,0.2935927286954695,0.9033091524778031,0.35630777920760043,0.7073345318357946,0.6294390238153479,0.5558146111382017
R0059,IN,en,18,M,phd,mobile,organic,78.48102861951737,120.92992718882368,98.0091665208396,0.41378527019863653,0.4081594043346233,0.6430067573977878,0.4799888698372361,0.20519162039586503,0.6981467805683551,0.33991000459778425,0.606427805818668,0.6526817535640743,0.42007762863390247
R0060,RU,ru,29,F,bachelor,desktop,ads,106.46058612851769,92.1037860591417,138.11155257125574,0.40418720754884746,0.33051673726535935,0.555869769934526,0.2843606988636875,0.6744549880896321,0.7221627385320714,0.8691717295925595,0.7896500820128812,0.7620306989362629,0.4689860891557262
R0061,DE,de,33,F,master,mobile,organic,103.52948738601086,89.68405065289508,92.18688457822235,0.8453188488441102,0.5223950641680104,0.4578579372485145,0.6287006912949031,0.3702648733387622,0.19803644424211148,0.4681512086504135,0.15697337061474045,0.7213779199298482,0.4322841303762831
R0062,US,en,21,F,master,desktop,organic,117.70669290927691,107.7774472342338,126.86298044962581,0.9258038231278437,0.7234846877336232,0.7869319026268078,0.7960998714871143,0.7851720949721865,0.10717859695844957,0.3844530106360295,0.13413986047590024,0.6995206529530938,0.121067982406388
R0063,IN,en,25,M,bachelor,desktop,ads,103.84826647829905,96.56303666107891,108.18966621013689,0.7591543159983073,0.5251920395703225,0.4820426393343798,0.709152431619802,0.4034851750447419,0.6821871619426064,0.4930698163817872,0.39022635349988455,0.6788763051762735,0.5205422514674584
R0064,DE,de,48,F,secondary,desktop,organic,117.46832411040474,94.84330784388062,89.21968367990883,0.42345876067582094,0.4047706756573662,0.8450486316053679,0.7533474666695236,0.46008458586558476,0.5850892159578562,0.8338784618076462,0.28269071118931394,0.4267265854439756,0.28121074913964345
R0065,US,en,35,M,bachelor,mobile,organic,84.51803009859421,106.57108450928791,77.12921361477727,0.6882314531441893,0.8349335650029175,0.4622624300272473,0.21551403793474408,0.19773825064093686,0.601620544836913,0.28863832102490333,0.6957016430647988,0.4448638557796108,0.8777325302014068
R0066,DE,de,29,M,bachelor,desktop,organic,94.82848968351594,92.52325686878662,125.06301093362961,0.7638244520015484,0.4657386219047133,0.4217280897015149,0.27152159240487295,0.7890336176044653,0.8370390118164714,0.497622576377689,0.7196813098691723,0.48771311076024004,0.40856996157509123
R0067,IN,en,47,M,phd,mobile,organic,96.50757573892498,105.3535203556419,108.0271564046079,0.43738814272301063,0.39912517100567163,0.5357487974223654,0.7978268485313413,0.4594370206946661,0.3633987996326169,0.922712564729053,0.6781248671251362,0.5324937157001461,0.7894775216459853
R0068,IN,en,19,M,master,mobile,panel,113.76072135028434,86.6184165728201,102.39995485946719,0.2656577450747489,0.14887588917663477,0.4319285183316825,0.7089483187664035,0.614927694839313,0.23773603015690142,0.33559923367128397,0.6250695098142021,0.718957137285288,0.8487338471519865
R0069,IN,en,42,F,bachelor,desktop,organic,94.65608566067287,112.68676838407205,114.40925699773744,0.670587283627403,0.37597402655484985,0.25396981518790057,0.5739808691297712,0.46667822915055185,0.16012966302769568,0.5906869297279883,0.5280279475765045,0.7275439288962257,0.3953841085029068
R0070,RU,ru,55,M,master,desktop,ads,117.54334677427846,83.82795758090572,113.81269479202798,0.7418874136968847,0.6548758783983165,0.5859235462894985,0.2879327781022541,0.7678739459305436,0.8547641785406473,0.5803789449710977,0.11262976440030426,0.6553808790578486,0.18278457861322084
R0071,US,en,59,F,secondary,desktop,organic,70.11071103803712,97.63350404400299,97.26180891610537,0.12131598914119393,0.44335193910374604,0.5709862779228395,0.05509529916637397,0.4194927617737695,0.5076976039280472,0.4752318879849883,0.5867048059721096,0.1823031996870325,0.6133411812386522
R0072,DE,de,21,F,bachelor,desktop,panel,72.7217636096029,108.78856458325342,97.23344625259101,0.2124263904479201,0.14289252784413017,0.7154620424283719,0.1452216702068729,0.48270178853356493,0.38414005204180096,0.39348221031441777,0.6591311235092018,0.35374388095709286,0.7970625126737375
R0073,RU,ru,64,M,master,mobile,organic,72.55299324023021,107.4155463006163,98.8580229596363,0.18585422451540884,0.2755537247337911,0.6711341454835229,0.5184677671157132,0.3901127072034857,0.7146851187189712,0.9034012981558507,0.22705774466249115,0.10727751868530347,0.5714025349669266
R0074,RU,ru,38,M,master,desktop,ads,105.23501291015812,130.4187668564233,113.24241006594566,0.709204689945764,0.7032744400021956,0.3688020242994235,0.2328326926752421,0.302305518687943,0.2504134556702422,0.4072765866832549,0.7303226252495352,0.5340058292626375,0.6861998995739149
R0075,US,en,21,M,master,desktop,panel,107.54235690750244,104.00249985525086,106.06506794790862,0.15426480304637308,0.7292669627229914,0.2867694174361663,0.49438086208413473,0.8408675964998752,0.5405757324564353,0.40116586186875036,0.9440502554769282,0.20566225303991548,0.7938737768824398
R0076,DE,de,50,F,secondary,desktop,panel,110.71986210708496,124.30748776181305,108.31582440388539,0.10426856932072347,0.7531316232320319,0.3160241883622303,0.6720286326846105,0.8483716134896178,0.5802533751450788,0.6299589626367115,0.48933617740215063,0.09722046202070554,0.5215496779747668
R0077,US,en,36,F,bachelor,mobile,panel,98.81134611521492,86.34297542467769,99.42926349893227,0.25672038041768147,0.6280699494089567,0.22405740507597152,0.6884118419867105,0.261882313142418,0.1888417358470479,0.38187175113132305,0.7889498659726363,0.6454232528786702,0.632788392297684
R0078,DE,de,24,M,bachelor,mobile,ads,82.28556501576003,90.60828596878302,73.97100631112257,0.2093885046817811,0.5300488945985349,0.48517830782687194,0.7123571372885812,0.4039798885249694,0.6669089689677875,0.6850015507224451,0.339556567897877,0.5105532701179146,0.8304836110377799
R0079,IN,en,34,M,bachelor,desktop,ads,85.55586084888719,111.12452307118076,98.78841557347972,0.7921673313647577,0.3669915736768768,0.7793223612390783,0.6708034632963573,0.969681360270824,0.078075811309202,0.5649396611573815,0.6663775389345162,0.5508769490168949,0.6209621038278178
R0080,US,en,28,M,secondary,desktop,ads,95.81515973040108,114.01745959322821,97.55194526839668,0.6830923434300402,0.32321644171013,0.39546644992682134,0.8079008129898448,0.7521431089639167,0.18497909656120612,0.615113289769386,0.4192055040654078,0.31447010418734267,0.518519812864807
R0081,DE,de,64,M,phd,mobile,organic,114.9471466026967,109.79308343715283,108.77551802490453,0.22787853553122359,0.7783145630844437,0.31270058191428013,0.701566444518343,0.8569773563965919,0.3788631063213856,0.6987578193757737,0.46832724680577725,0.14792309045978227,0.6725777071674508
R0082,US,en,19,F,secondary,mobile,panel,102.62704613171725,86.93818511462935,110.88085704040834,0.3857578023735171,0.6752017696113463,0.6449006704632688,0.6063565417297598,0.6386405999116339,0.517853842762857,0.6621129418465163,0.5476021603347382,0.34908757814252533,0.4861950597903542
R0083,DE,de,57,M,bachelor,mobile,ads,113.45831049109566,117.99928953808123,122.27129696800698,0.35578849793343875,0.6996710724140434,0.21867021136735043,0.5067886985881309,0.40322604991750205,0.43346716466051805,0.6878437505461359,0.44208188432862106,0.08014119022102673,0.7007391127580582
R0084,US,en,57,F,phd,desktop,panel,90.48710284836645,104.30386575496121,107.53349531995174,0.7097947468492842,0.223416825476014,0.13726779520013982,0.8444001352105133,0.49960160987002417,0.3048630696986783,0.568341044879549,0.4255880888442723,0.16346622319428455,0.6580456984997851
R0085,IN,en,27,M,secondary,desktop,ads,120.36086801235604,115.10151060012595,104.85212100033768,0.784031925808382,0.14017399557958368,0.7043901294012577,0.7008486856039833,0.3055808807216708,0.23604765423084223,0.3920233262840256,0.231140593539582,0.6604557307870751,0.2643401378004315
R0086,IN,en,51,M,secondary,mobile,ads,100.01508409973731,87.35655440931836,109.79150358319345,0.6101191194463796,0.3819354361177544,0.7361008949474214,0.6712708503650777,0.6670005370618333,0.247988721146841,0.25888458547552445,0.5273201496665962,0.7997004701233019,0.2898365115271835
R0087,RU,ru,50,M,bachelor,desktop,panel,110.29926216815619,126.05170238635031,101.76334422238305,0.5753087406053401,0.4456835060560064,0.7020895191344415,0.6646979277925934,0.7094907031248637,0.40620438297354,0.7687467091937286,0.11412712362687845,0.3058967485527663,0.7297876849864706
R0088,IN,en,58,F,secondary,mobile,panel,101.45777022253066,111.79044294010782,78.06938182246218,0.9608674727314598,0.09860026800102392,0.741490843891997,0.6779664784690809,0.5475857314753695,0.15667886555772453,0.5116688822069756,0.15847926025944334,0.817849905925503,0.22861332714153482
R0089,RU,ru,37,M,bachelor,mobile,organic,87.72407957886968,97.06676107965325,117.70129825341787,0.30776567838699204,0.23393432197651914,0.4455955807630453,0.3467322474636209,0.4672101891483521,0.36370577992888753,0.4200724670374613,0.9075734980834538,0.348582119524705,0.7796711050389101
R0090,RU,ru,49,M,phd,desktop,organic,89.20429243125515,90.68709390407905,90.71857716257648,0.16212285035808682,0.43246313822269344,0.694211727685231,0.643147147858861,0.6857789317680791,0.7307288428164128,0.4646964989065572,0.6119816823029822,0.2516030434267462,0.6069530047367916
R0091,DE,de,20,M,master,desktop,ads,86.87888355404398,97.3661670317272,81.08559991185359,0.9354558822320885,0.16398314494135544,0.2821009576562171,0.9214169684282001,0.6132184717730546,0.4947697203317459,0.17842003270238596,0.12377513044103612,0.41229759979949443,0.4044233566655016
R0092,RU,ru,39,M,bachelor,desktop,organic,89.7684991487351,85.78219522768171,94.80900113093573,0.10695239757967032,0.3381169584852293,0.8520963522300031,0.1588975336026436,0.4864450588074309,0.3882265804955558,0.8183249056855383,0.39089300910297314,0.28752935467496454,0.7607635889693595
R0093,DE,de,51,F,phd,desktop,organic,84.0092174920208,105.93790069142449,93.33426212845136,0.36812236415160315,0.20677169474529394,0.6384585803439653,0.5393872186743996,0.6014498735261375,0.0945073359608187,0.6764471405069867,0.4671326824480771,0.4890872478823959,0.621839116749836
R0094,RU,ru,40,M,phd,mobile,ads,103.51391707666488,101.71323751088421,115.85986110525668,0.6760715780954863,0.5006996670397541,0.4194816236233456,0.5025015643244949,0.3807333337443127,0.4331528374151516,0.731365154271317,0.2320270036058681,0.5374956172887038,0.8028046772869988
R0095,RU,ru,48,F,phd,desktop,ads,79.00729014031441,93.47083840377589,104.68844174083556,0.13056922683713715,0.5361627521232704,0.5021702143316296,0.5076348761129564,0.3004975555672799,0.3517035992657576,0.5308800629216319,0.8165538564960317,0.688437940590961,0.4470031159659265
R0096,IN,en,59,M,bachelor,mobile,organic,111.89895617646906,126.04879083857145,52.54046933994766,0.7050233438953366,0.7973419217104801,0.15997303394502843,0.5875388668576572,0.23570530958527514,0.38273398460432817,0.1418501516250421,0.3576350616409101,0.562628896320471,0.8084305224786259
R0097,IN,en,30,M,bachelor,mobile,organic,105.43527012439598,95.54006183420154,115.50040195353237,0.3157567429599367,0.3736883771962107,0.5933007068729272,0.6719177654040279,0.5494456091794714,0.30669571902288806,0.5658987974757737,0.37771183437611755,0.24871783691072788,0.589313584556432
R0098,RU,ru,62,F,phd,desktop,panel,96.67457027323339,103.64008325672297,96.6862935206581,0.8098170062640074,0.46954903015592664,0.41071393511851245,0.6336632463670178,0.37449901063150987,0.4853984866574896,0.45724688569528343,0.4897462495388698,0.4234153844439352,0.613633769792085
R0099,US,en,62,F,phd,desktop,ads,90.51053110659642,92.10506739197761,106.88695932751924,0.37779865507428356,0.4433587470537075,0.6529092826539018,0.7140502329635158,0.5447407691819772,0.7348666649075202,0.6876683329261415,0.502785845915146,0.31646663165448186,0.7413887438928799
R0100,RU,ru,60,M,bachelor,mobile,panel,134.28050313026046,115.15988994601818,117.38598407263838,0.4428474926632138,0.5432897049402983,0.32407562169277915,0.47990113147201724,0.5727911729765975,0.6842488187415343,0.24128651614200786,0.18150688237948384,0.3552750812706773,0.7761767347529941
